reviewId,content,score
59c5ce49-05ee-419e-844b-ea3d9d9cde42,Good 👍,5
a9cb4013-991e-4704-a8c9-aec7f31038c5,Are loading ho ja jaldi,5
5da05c67-d5d8-4640-b5d0-68da0e246543,Nice,5
7d801f45-3fa3-4992-b30d-1c0d0447b9d8,"I hate Facebook and meta but the website sucks on mobile, so I will download the app to use marketplace. Also, too many ads.",1
d239510b-477f-4e5f-8fc5-ef3c9be327ff,Woww,5
8d1d76a6-497e-4c47-abf9-ef1adb47a234,Nais,5
1646a86e-93ab-43d6-8e65-48ff52783f92,Good,5
0d66ab2b-5d50-46bc-a4cb-5e93f4c375d1,Good,4
0bdec642-e406-42a5-83fb-4ca0a7b98753,Nice App,5
572c0877-a594-41f2-8011-f09b2d0aa01c,"Facebook should have restricted mode or child safe mode. Or many people will leave facebook soon, like me.",1
46505b81-45a2-4323-a47d-337ca35e92a1,Gd apps,2
b2fca1af-0b8d-40d6-9a64-104260038fbb,Good,5
173a9464-0bd0-4b4d-9f7d-cb28522f21bc,Good,5
ee67877c-885e-476e-9bba-8ccd0fda9f96,Hello my friend good morning,5
c23a995a-a7b9-4e95-95f2-1bed70b5e45c,تطبيق عنصري لا يسمح ب حريه التعبير يسمح فقط للالوان اولاد المنايك,1
6bf7c823-6170-4ddc-865c-82832d91a59f,Bad video,1
4bcbefd2-64e3-4415-9675-29c49fd812d5,Best way to keep in touch with friends and family,5
1d1d39f8-cb81-42d8-8117-7bdc38325830,good,5
6b9fe9bc-2b02-442f-8361-7606dfad541c,ফধঁপ,4
9bb0d456-f9e7-42a3-be95-1e806da85854,Thank you facebook,5
8094669e-77b4-4619-a2f8-1a78379b8e18,Nice,5
0b39f02c-7225-4b8a-9d1c-ac5ee7e3cf58,To many hookups on this site way against Facebook policy but Facebook must be in on this as well cause they do nothing about it but Facebook they pic a choose who the suspend on Facebook Facebook does not treat everyone on here the same any more if it does not benefit Facebook they will bann you for a short period of time until you do as the see fit which is BS,3
397e9cc3-c4ec-41b9-9e4d-62babce80324,i can't see reels in my facebook account while on a professional mode.,3
0946a0ea-c9e3-4264-8762-827770b5120d,This app is scary😲,1
162d07de-4938-44c8-b991-780c438f8868,Best,1
9646d8e1-6d9c-412e-8222-aa2dc1b11340,Varun Kumar,5
d57193f4-0c9a-4fac-81b5-d55f963fcda1,"My account for a while keeps getting restricted. It says I'm breaking community standards, but then it never tells me what I also kmow im not violating anything. The bots are just bad.. This has been going for a while now. Would be nice if there were some actual support.",1
62c647eb-43c4-45a7-8fc0-67e05cbe2e78,EYADAli,1
4aaabb32-0455-46bd-9ce6-dcbbaed71653,Hello my Facebook account is problem in two step authentication,1
69057629-3503-4e9f-a7b9-aeb1b1ef1e45,Good,5
0752e12f-fd25-4df6-aaa6-210a38a93284,This is Only Advertising app,1
a3bc6c76-ccb0-4a80-b748-7bea0e7fa438,Super,5
2118c2a2-f5be-4486-986e-f98a623952da,Very good,5
023e6df5-fd8b-4c87-81e1-90498d7c378e,R 👌,1
0e77140f-2ff9-48a6-9b0c-7186fdde527b,ෆ්ග්ගෙට්ට්‍ය්‍ර්‍ර්‍ෆ්ෆ්ට්‍ර්ෆ්ජ්ෆ්‍ර් ට්ට්‍ය්ත්ය්ය්ය් ය්‍ර්‍ර්‍ය්,5
8ca62cd1-01f9-42cb-9a11-569bd383fd28,Sk Samir khan,5
064af408-0aa6-4836-9368-087507e01710,Would have to do with it was just,4
82213d6b-35c2-4c9d-a90b-df7b01f5ea08,Best,5
55d32966-a9b0-4cc0-9c1a-b89c1c0f704b,Layout option not support my account,5
aae164c1-ca6f-4c38-b96d-33c7def5f302,Nice,5
28286b62-8537-4aad-ad88-4f4cad679d45,Good,5
7fff27c3-52c1-415a-a927-e2dd90d3982d,I'm.jo o K me if l u inline o ili on MIMI to I'm T in,3
0cb111fd-07b8-40c3-ba53-d873090116d4,Stop with the ads!,1
ac2a6359-2505-4860-a2b0-f0875ad836fc,Bahut h acha aap h,5
b864ed23-de8a-4e7a-91f4-5fcc71797ebe,My stories that are uploaded are blurry..,1
abc626f1-ffbb-4d3f-add7-ae6e69107cf5,"This is very beautiful app this future is very interesting I am very thankful I send me 5 Star⭐♥️ The most important desktop features of Facebook are also available on the app, such as writing on timelines, liking photos, browsing for people, and editing your profile and groups",5
2bf7ddc2-73dd-4084-9ea5-b0c0ab224b96,verry nice and good app,5
e84cd583-29ec-4f8a-93c6-03df51be494c,Good,5
98fef25d-024c-44d2-abbe-3d429b10baa0,I am facing enexpected error...,1
9a326cc5-c471-4288-a031-64ac2a6cab50,Lovely app,5
f0798134-f63e-4304-97d2-0258a41d01ba,Good,5
683330d7-239c-40a1-a3db-20d3a622d3f9,Very good,5
39efeae4-9509-445f-acec-b6364fdc2300,Nice,5
154f95fa-7252-49c9-992a-a5c8683404b1,So nice,5
a232079b-80cd-4afe-810d-de8e56e77224,Supresses free speech. Garbage management.,1
11fc045e-d373-41ea-bbc2-79a4f21d4b58,We,3
c2416207-ff02-4c03-bdbe-acda5570eb09,You guys are very stupid my account has been locked for 2 months now and you have refused to confirm it even after logging a phone I have used before fix this shi,1
dd701f15-4f91-4272-a579-473b7cc2cc90,Nice update,5
e744fbcc-ddc2-4b3a-ba70-0082af2ab9a0,Nice apps,5
48b4438c-1a1f-413f-bfab-1df3678eed49,Nice,5
6b4b253a-62d9-4e68-aae4-530ef4b89f4c,X in mz re,1
428ba650-4a77-4d4a-9160-0df2d666da4f,Nice,5
01e5e4d6-ed50-47ce-bc33-0c4bfa085b33,दुर्गा,1
d014bf47-4c1f-40d1-87a7-e7db1a6b4284,🥰🥰,2
15bfa71e-8b49-48bd-b4b4-c722d3af300c,Your ads won't let me leave my games and the aways have to start over,1
2d001799-e245-43b8-a449-5c8b135c03b9,Good,5
23b9c4e5-a7a0-443b-b6c4-c9479ae4fab8,Game .,5
62f127c2-9af4-45d5-bf89-a431fefeb14b,I am mohsin khan from kopra dirstt torghar.. this is a beautiful app,5
d992b68b-1cb1-46a6-ab9c-c5304262406c,⅓⁴,4
0038d971-3b73-41de-b063-7acf96b949c8,Akash Ruidas,1
c01609b8-f53c-462c-bcfd-61c535a2a1a0,Panget mo mark zuckerberg naghahanap ka ng away,1
96392bcf-e7fe-4e90-8d8c-2eb406af2ddd,Show all languages song in my Facebook story section,1
e65fd8c4-fa4d-47c8-8d56-7531042b8daa,gopod,5
a2c6f8fc-97a3-467a-bd2e-615a0bfb6e63,Update nhi aa rha hai,1
58aba4a3-ace2-42ea-a477-c98e2261b382,Very good👍,1
51996db2-240a-4470-9249-34399625ed6e,R8,5
2e6206a4-b161-4d21-a489-7def7db87710,Sky,3
087c73ab-3149-4a56-8b8d-05beee1e2694,Good,4
ef8d0207-9920-4be1-8c25-2c4494cc4210,"The community guidelines is very strict, if you react to a post many times, facebook will immidiately sent the notif ""Your'e account is restricted for 1 hour"".",1
84b84c01-7d3d-4ce8-9e98-9e91e60592a4,Super loading .😭😭,1
cb64ebc4-5232-4879-b6fb-c3306daa1fdf,Pls open my Facebook ID name daily dhakarkantho,5
3dd6fb4b-9954-4446-b3cc-239aa4a3ef6c,Goid,1
b9028fbf-cbbd-4608-ba38-f45106700041,Sumit Kumar,2
2e9f22f6-a1f8-49d8-b314-40e3d15b7303,Great app easy-fast-with some all new features you have to try. Five STARS ANY DAY!,5
494298d9-5767-4ded-bac1-d0e14aeaf980,Cummed,1
394ef461-8071-4cc4-8f7e-d6715d51c11f,Super,5
0e96ff32-cf73-411e-b029-540004c902c9,राजनीति only,5
d09625ee-7964-43fe-ba3e-507002dcbdd4,Nice,5
5e9e1c6b-b384-43cc-8226-14a4bdfb3731,Rahul,5
1ae40ab5-1228-41b6-895f-363050eb7b83,Too much garbage,1
b7ee252d-eb06-4812-9fb4-663e6bde3ec6,Good,2
96298716-3e74-4cc1-8d11-1a8e3d222c33,V mm m is,4
f1396825-a10e-4672-9932-abb5ff827a84,Please open may fesbook,5
550ace48-2ee8-4507-9fba-947134067fd4,Very important to for me,5
e75f2a30-0ced-40d9-8f50-84133b39402b,N.mm.,5
ef924232-dc9e-4f69-b983-3c535bb6b0e7,"Ddd d 5,53zrddddddd2d444,z,,,,,,,,,,xZXX,XDDZD,Z56RT YESAA E33rs44s4ss4s 5 emeralds all the 💤 8i",5
2b841be5-940a-4779-b72c-faff10d6dba3,Good,4
cf5fba02-8301-47c0-93ad-4ddb55af319e,💅💅💅,4
707b683d-fce8-4123-849b-6bcebff23747,Very good,5
19cb6965-8075-44e6-b4d4-b9a76f8aae78,Videos ALWAYS start with sound regardless if you have it set to off or not. ITS BEEN YEARS!! It's always at the most inconvenient time we well.,1
6000e654-5e1f-41f1-a175-ba0ac5b1dc1c,Whenever I click on the live option in Facebook I always see sex videos there Looks like this app has become a mini porn hub Now I am afraid to open Facebook in front of my family members I don't know what will come in front of them Please find a solution for this otherwise I will be left with no option but to uninstall this app Now I am scared to play even normal videos in it...... Please do something 😐,1
d09a904e-4ff6-4e01-9e13-a37a30dd8fca,Trash,1
80defed0-bec0-4cc8-84b1-01b837918d3b,"Can't give it less than 1 star. My whole news feed is full of posts from pages thay I've neither liked nor followed. With the tag Follow or Suggested, Facebook is forcing me to see posts that I don't want to see. I want to see the content that I've liked or followed. I want to see posts from my Liked pages but how privacy breach it is that Facebook is forcefully showing me posts that I don't want to see. 80% of posts on my feed are from unfollowed pages.",1
1946d2cb-e957-444d-9dbf-4c6825d2fc7e,mu favorate app,5
805e10b4-170b-4787-850e-14789fce6022,👍👌🇵🇰💓📤,5
1c14735f-5316-4e64-841d-be9664b9a593,Hiigi,1
66a695c9-bbb7-4e12-b0de-feaf40e0f69c,Where ever and who ever stores caed cards on the phone i do not like.. I dont like you messenger. ...it gets hacked and scammers I dont like my phone number or address email given out.. You have scammers everywhere...,2
450cff5a-959e-4295-a47e-5d4a51c47e7a,😍,5
a1928270-d5e5-43f7-ad2f-75ad2636293a,"An error in the last update. When you are watching videos, the comments do not open, and sometimes when you open the comments and close them and want to open them again, they do not open.",1
bd511a83-d266-41aa-8d8a-6c315e4e1dee,It's easy to use,5
0b0a79c7-b3e0-4fb4-9a8d-426c35132096,Wwwwseeseef see eq please don't know how much we uuuu,3
b91cd563-6efb-4765-9343-bb8a9cdaf8ae,Cool application❤,5
4e5df89a-118c-4ea6-a298-5909458f770a,guds na guds,5
a8ea9d3c-e167-4185-a726-86ad959385f6,Ads. Now they're in every tiny video you watch. Then there's 1 sponsored video per 2 when scrolling and same for on the feed.,1
3d430062-ba89-4fee-9bca-fad728e78555,Good,5
4f7185ba-6313-4115-a484-2b64e4e43d47,0/5 disabled and deleted my account saying it has been compromised without giving any justification or evidence.. Bunch of retards running the app.,1
c98851a4-f23e-4ca2-828f-e5999de05329,Very good app for connecting friends.,5
7e5c8347-2351-40f0-be9c-e6b7bd759076,My account of facebook was ban and didn't unlock when I am complete the identity there are many important things on my account,2
98be6fd5-0247-498c-9284-df5467549963,Good,3
a21b9608-3728-405c-ad96-1df2cac4e225,Nic,5
c2625863-0cfc-441d-94f5-40a5d9511fa5,U E,5
ae675eb7-5eb8-4118-b415-548d656e9d07,I don't have a message button for pages.,1
e5e66869-4004-4778-9c73-0862a0fb8f4d,Great 👍,5
4ac5a218-3bca-46d5-88eb-902cab1ccf02,nice,5
68cf2af0-6f61-423f-994e-06580432e44d,Not allowing to login through mobile number,1
28541f22-5b78-4983-a24a-612726d92684,Good,5
d1b3cc3a-c989-4a6d-b3ec-2d8178d83a36,Good,4
67af0f50-554f-40dd-a54f-f1ec59795581,JIYARUL,5
bd67afd5-1865-491a-8ee6-100e7186876d,Best,5
1fb8e78f-3864-438e-bfa6-c8a8cb927f2a,This is a beautiful fb,5
ccd03901-8c50-4fbc-bbec-f214ae6b90d7,I love you Facebook,5
1e7db162-e1ae-4e1b-ae4c-f9c7ebb59810,Very good,5
ed4e7bfc-573f-412b-9136-90970c6fbf04,so good😍,5
bd6dcff3-e26f-4a1e-96fc-212095e66ca3,Suarr,5
925e1bca-c87a-4081-af3a-606b4397cbe8,Better,5
6324a44d-9a25-4626-a00e-e529ecd7774f,Good,5
4733f676-7263-43fa-9faf-54c3c021c5e6,Vari Nice,5
ff533e19-3ef2-44d4-a10d-42d1136eca77,Good,5
f715db02-5c5e-4d74-96d4-d9c3f9f84d01,Basant kumar 1980,5
b4cd33d2-957b-4523-9447-7e7f09bd574b,"Unjust community standards that favor one political party over the others, I became afraid to speak my mind without getting blocked. Facebook needs to go back to be a platform for communication & freedom of speech.",1
7d5af6d4-f33a-4821-89d3-4bdb083974bb,Good apk,5
aa3526a0-0924-4529-873a-432c6172f5ad,go,5
10aa9343-cae9-49d9-86fc-6f19c9bcfbcf,i want to be very clear to use without family if i set up wrong please be delete with child account and any relative Ad,5
1f7feb65-36bd-483a-8d3c-7de3ec628b59,narerestrict ako dahil lang sa pagreact at share,1
4c74f27d-d8be-4807-8feb-7a1dfc6b003b,"From last update Showing all repeated post on facebook, refresh many times but post remain same",1
f0c58a28-64d1-49bc-80de-3fc239c720fe,"Gets worse with age! Every time I log in, without fail, I receive a notification saying that I've logged in from an unusual device. It's the same bloody device! It's also annoying that the feed never refreshes, so I just see the same post for days on end. I've also noticed lately that even though my settings on Instagram are for posts to only be shown on Instagram, they are still shared to Facebook without my consent.",1
d4c48614-ec45-4ac6-a24e-4a239d4a3c19,Nice the app bro keep using,5
db5a458c-24b0-4c3e-af4c-332578509f1f,Good app,5
22886614-d662-4d83-b4c1-c2bb87421c4c,Was very good but now can't access,5
2b2d3f15-f3e3-48d5-b2cf-7d1024fa331a,"Facebook need to fix the bugs for playing videos. When we are playing video we cannot forward or backward the video. Sometime timeline is not showing on video. Watching others comments on video is terrible.. Facebook need to change comments interface and user experience.. Thanks,",1
1a20e6b6-124e-4efc-97c0-4aa068e84022,Hh,4
9c120cfa-7cb9-4953-b154-5d50067794fb,Good,5
d7a4cf54-3e24-40ce-a91f-0c4916c7c78f,"Once I switched account or login into another app, I will find it difficult to open Facebook. Please, you people should fix this, is really frustrating",1
da284a48-fba7-4086-b94f-d8c133ab602e,"Nice,",5
884417dd-40f3-40da-b711-2e0f70379f3e,👍,4
8fc0c525-fa91-4576-b60b-5d6ad72ac422,আমার কাছে বাংলালিংক সিম আছে কিভাবে কি করতে হবে এবং তা থেকে,5
88d506df-8d0b-498a-a4c9-347c447a7abe,Nice,5
2c96e9f4-9f59-4dc9-9760-0cdf1b0be6b4,Anik umar,1
cc971d51-7723-4f71-9679-4412d096bb69,Op,5
5a375f52-22bc-4c22-845b-80509f4437ca,☝️☝️☝️☝️☝️,5
fa5e5759-7a0c-451d-a4c4-63bbc5c6ba91,Good app,4
f90aede7-8064-4a20-8af8-59aa5e27eaa2,Super bro,5
a6f8d4ef-843b-49b4-bbfb-ceec66c5edba,Zz,2
8b6cef3b-1bb9-46d3-b305-217cc33ea045,Saidul lslam,5
0c2d2b3d-ed98-402b-b4ad-b55666f312be,Very nice,5
5597611f-df4f-4645-8472-dac9101148f6,I love this App 01-12 -22 02-2-23 I love this App 7-3-23 18-5-23 I love this App,4
ce039181-1b8c-40c7-aa30-b33096347b03,Fascistbook. Run by the CIA.,1
5e141bb4-61bf-4ef0-becb-cbad2b665dc2,Facebook is so useless as it compromises my posts and cannot get them back but have to have it for other things. I wish Facebook never existed apart from Facebook Lite which is excellent. Not a happy customer 😞😞😞😔😔😔🙈🙈😠😠😠😫😫😫😩😩,3
731fd565-10dc-4ee4-b531-20a0c632c52d,Supar,5
5db1a601-1ec1-4c57-80e6-0675515cfe2a,Good,4
74f3cc21-b830-488c-bf9e-3863a5860d4c,Ninc,5
7442e1c4-c4c2-4b7b-937a-966810123688,Good a momment,5
0c67d1c1-9b96-4443-a7cc-9f7de11161dc,Nice app,5
10de5929-7bc2-46a7-9f92-2195854738c5,😞,5
01bfc35d-834d-4084-8d10-93ca8293a7fc,"This app really sucks, no free speech, bans for things you did 15 years ago with no warnings. Not to mention if you say something that gets YOU banned, others are free to re-post the post you got in trouble for with no repercussions ESPECIALLY if you vote for a certain political party that isn't blue. Terrible app I would give negative stars if I could.",1
a368bcb4-35d6-4256-99e7-59e39d779b56,He,1
a8a7d8f7-cf20-485d-9358-e4cdfc28813d,Good,5
2507af3f-029b-49c5-82ec-b388d5cf6dbc,Op,5
6bdcb1ab-0752-40f6-96cf-cec7e02c5ed7,Thank you Facebook themes,5
79975dfe-9254-4140-8686-922e435752ee,তুমি আমাৰ জান,1
f44910a5-5add-4d5c-b129-b0c474d03b32,👍👍good,5
b1ca5694-9b16-4af6-9f8b-2bba84d538af,Nice app,5
22e8b46d-ec10-45fc-86ff-7948b34192e8,LIKE MUCH MORE,5
afe6eb3e-148f-4b13-8fa5-a081115303c4,Fvv. . Ac q AźQàsQ¹ Tata,1
fda9053c-0576-427f-8485-35f19cfa5e59,Good my best facebook app best,5
338f74c0-96fa-45ce-beb0-afa3e550d3ec,"Good.,",2
74ed91ae-e77c-40a9-bd59-f4dad86d9fbb,Johnpaulcabiling,5
091a62d8-e281-4714-8b7d-6f3e57d3e1b7,😃,5
ad7b4198-681a-4859-a3b9-3b7369e316e3,I like Facebook application 👍,5
bf6aa5a6-313c-4d03-a055-99b1cacbb807,Good,3
f30e2438-3ba6-4510-a8c0-3650a4cca139,"People are not watching my post,reels, videos n stories I think something wrong my profile please check it again and solve the problem",2
8c22fc45-3df2-406c-bed3-cbf40e65c6ed,Vianca,5
87b0fcba-a29b-44ad-8c5f-11a238ede310,I tried to download many times but I can't. help me please.,1
6671ef14-887d-48d0-8d0b-5840f387beae,👺,5
49980b11-da6d-4263-8971-c2be92883898,Excellent,5
70120252-2a06-46b3-9dc4-80dbcbd4fa8e,Abhishek varme,2
36851e11-a173-49b5-b137-bce92431b78a,Midul,5
f7ee69e1-5120-4490-830f-e648dc3c44e4,Sai nay,5
93fec91d-d182-4ee5-b991-643803edfab1,Nyc,5
2869ed9e-15b9-4f66-b74d-29bc9ccb4635,Md Dulal Ahmed,5
e2c0a3b0-85eb-438d-8efe-e2b6ce30801e,My Facebook page switch account problem,4
4c035d01-e9c7-4c19-b687-b0cc5bc07039,Superb,5
53b8df89-86c9-4174-b234-f6e7bee1caca,Why a social need taken about 4gb memory?,1
35d66ebe-7b52-4a32-9b9e-925c797f1494,Il0,5
e9d582f9-c03f-4e84-88f0-d9f440c877bb,"ভাই সবকিছুই ঠিক আছে, কিন্তু এই যে অফলাইনে যাওয়ার পরে যে তোরা পাঁচ মিনিট ধরে লাইনে দেখাস, যদি এতে কারো ব্রেকআপ হয়ে যা। তাই আবেদন জানাই যে এই রকম যেন আর না হয়।",5
de87e1bd-2257-4576-8f81-d13142ab120b,Best,5
2c0003ac-7862-4b15-999b-f006fd9a55b0,Very good,5
8de484fc-de4e-46ab-8fcb-9bd833ec7930,Jdsfuiye an lljgfsdg,3
e379df68-3870-40cc-be48-aa4fa2bcc044,Ok,5
1e7ed633-cf75-4091-8b26-b7b175960bd5,Rd,2
ce595226-fc87-471d-87a1-b8f2c13f21cb,Hire xxx hekar,5
fe8c56b4-034f-403d-a7f9-1cbcf2c8953c,Sajid,5
40af834c-e1e6-4395-a24e-e39c8216992a,Good,5
f3243c02-7a3c-45af-81a0-a5aad5de9bca,Good app,3
a231c12b-50f8-45fb-af45-686d20f82f9f,Good and fast working,5
32aa9da5-9892-4edc-b316-bf7766e25e2f,Nice,5
2d495591-6b39-4e7a-8ffe-4ef1949f6aa3,❤️❤️❤️❤️❤️❤️,1
57b2d0f7-7941-4b1c-a0ad-36219fa431fa,"फेसबुक पूरी तरह से बिक गया है ये भी भारत की दल्ल्ली और भड़वी मीडिया में शामिल हो गया है अबे सालो जिस जनता की दम पर तुम कमा रहे हों उसी को परेशान कर रहे हो, नही चाहिए तुम्हारा एप,",1
143526a1-11db-46e5-a9a4-01b7b2dc5f4e,Facebook is going from bad to worse! Every now and then it crashes! Sometimes it automatically says your account has been disabled and after 5 minutes it again logins Just after creating 2 continous post it logs out of our account automatically and says to relogin again What the hell is Facebook doing?,1
e8f6e684-1fe8-4d55-ba88-7d53e4c8bc39,♥️♥️♥️,5
43e69113-3587-40cf-a748-e5956ab152bf,Bahut hi Behen ka lwra app hai bhai sab Download kar lo ❤,5
0d64321c-f67a-4293-8cc2-94b4607195f0,Nice,5
d20a32c8-4e32-44c9-80d3-08ccd6e16e74,Gulshan. Kumar,5
56023e7e-97fb-4fdb-8041-ecce6002e204,Very nice exprienceition,5
3bb2bad2-1dba-48d4-8637-6e1a89ebd9bc,they're pretty much covered by everyone else once you are deemed an insiter it's over for you! period mind control look at the comments you really don't care.. f.b jail ??????? fake remedies abound. click bait get a new focus!,1
3e3a42ce-6fa0-4fe5-a63b-ed4f56d01f61,Good,5
a2ac0e50-e46b-4272-897b-35bd9ae11062,Very good 💯,5
71a9524e-37b7-4100-9d25-6c534ae11717,19999 Su broto,5
6a1b27d1-e0cd-4390-ba1b-7b7521b222d6,Repeated jail time with no explanation or chance to appeal. Too much big brother.,1
14a4212d-2248-4171-9b7e-9568d1c257b3,"I don't know if it's good, because I don't have any professional mode even if how many times I get update to this apps",2
266493e4-7ec0-443a-8c6d-54ae5df87cee,De,1
dd2a8d04-066e-40fc-a5da-6e5ad6cf8b59,Nice one,2
9b8abf26-2fb4-4835-bfbd-f5be0f6eb844,Makes us connect to more people.in real time.,4
9abf4699-2598-45df-95f8-6a4b4cf40eaf,Please reel on,5
d7b9fd0d-773f-4d47-b392-58798863a7c4,A k,5
d7d8ccb9-335a-418f-ba50-4a49ea41aaaf,Nice appp,5
582075a4-078c-44ee-88eb-0b682b59cb42,Thanks for presentation Yes,5
57fa379d-4265-4a31-8e6d-f8b85cff3538,Akash Dj,5
526913ed-d836-47fc-b0c0-eb115b43d824,I love using Facebook meta but when someone hacks your account then how are they protected?,5
b5a24cfe-8884-491a-9e8e-55086fec6680,Nice for fb,5
d497071a-1538-4c03-895c-02a73e1b01e9,Good app for social platform,4
98a482f4-69ac-4308-bac6-0755ecd56430,Nice,5
f6545c39-e7a5-4b98-8b77-ad4be51d5bd5,Furkan,4
891d6cf9-d1a7-45ff-a35d-4311f4ad7d8d,App bangang,1
d2a88320-4e5c-449b-80e8-c86a5a5eab36,Why is my f/b acc login by someone using other device or location where l was not there?,3
15840f3e-f28a-41dc-aa6f-02985640018f,I love this app,5
9783e4a7-9543-427b-8c9c-0f7cabf18480,I love app very very nice app👍👍👍👍,5
e61966c6-3580-4e0c-a2de-fc75fce4ef08,⅜⁸×+-×‐× ì⁹,3
c3ceb7cb-9043-4b6f-86e6-2e7447f87ba0,"Bad experience with to many scammers and been restricted, it seems",3
1a2101d1-8b34-49ba-b3af-be227a743276,Best,5
623ff2a5-d164-420e-bd9f-e586973cfe89,Josim,5
66ea5c17-cd3e-42f4-a0fd-068b78ccf88e,L.kbongre,5
df0a42c3-9c40-48ac-bfe7-19657d32fb95,👍ভাই আমাকে সহযোগিতা করেন সহযোগিতা করব💯,1
9009f416-58ac-4d47-b19f-868c290686ea,Beautiful and amazing,5
86cdb176-60b3-4ca6-861b-1a7bc32c366b,He is very nice parmomnasee,5
8456fe01-a6b1-4961-960f-2861569152cc,"S a bw ., the are you trying zmmz USg🙂😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍 mm i bhm hi bi jk Qiqu just uuuuuu 8 u mm Is Sorry IUnderstand I y uuu,, mm",4
efd8a0fe-1bf8-4235-b6a0-37c1cf725734,Nyc,3
60e93e1c-129b-4143-aa06-d50fa1981e0e,Very nice app,4
0a7dc2dd-e49a-4fc6-b6d3-426c222c4174,Bugs glitches always,1
8aaa0528-d3d9-4cfe-baba-3036d072ffb2,Nice App,5
17672eff-b965-4c4a-8df7-18d54c70a1fc,QAISER ABBAS,5
4256ac6b-660a-4584-aa7f-7e28f8cce471,"Waste, i have many post Facebook group. Then account was block. This is ridiculous",1
9c79636e-481f-4542-bfb4-0de3160b9e88,Too much lagg,1
a3ec86cf-0c8d-45c4-bd60-cca3494deda8,Tt,3
42535eca-bd58-4758-a48f-a0686d30802f,My old fb id password is not work i am really upset,1
b24a89ff-a33e-4b3c-a136-6d1829550b6f,😍😍🤚🤚,5
7a40053c-4d3f-4b15-b220-d93fe0b38b16,Post,5
04ffe522-1b14-45c3-b538-beade3a0d6b7,it good,3
2b99b2af-1787-4694-8571-7390c7346454,Good 👍😊,5
2d1db3d2-8440-4fb7-bf63-b92ac108c400,No download very very sad,1
68cd12a7-e424-4cc0-9847-06be4a5300f9,That it Advertisers can access private data. without filtering So it's not safe to wait for meta if I'm still breathing.,3
aec625cb-e52c-446c-8128-99aec93394dd,😅😅,5
284a350f-4290-4869-8263-764c2fd49462,Very bad,1
a9560eb0-f4fd-4e6c-b6d7-d9ea83ef08e8,Good,5
af6aa131-525a-4c9c-a668-49db942f2633,Now a days facebook become a very verst platform.....there is no control on making nudity videos any people start making this nudity videos and start Posting on Facebook who will control it ....this is very serious situation for young generation,2
4de22302-2e30-46a9-a536-be83c0553c53,Thank,5
c5f965d7-c624-43f7-8a91-3b8da5c12e10,So Good,5
8c5650f0-4b6c-4853-84d2-b87b937014c5,Very important platform for fun,5
8a21d258-fe07-4379-86c6-4793c4c2def0,Fchsri,5
3dda5ef6-5ace-4210-8fc0-0277ff966a13,Lp,2
ff956bd9-93f6-4d63-b484-86437ccf0a87,Fraud Fraud Fraud,1
09a6d124-db57-4e13-a9f8-f399f811b7a1,Good Better Best,5
ff4f418f-97fd-4f8e-b97a-f9b6579ecb2a,I am Facebook lover boy,5
dc10e7c9-8341-4ce4-9807-b5972267ecb4,Muhabat Jan rasooli,5
e2f1dab7-947c-4c38-bf5d-9cbb2d7d3ac9,good,4
ac2a66e5-717a-4075-8c38-8ca2218b88e7,Nice,5
79a73395-2064-45fa-8417-c975661b0707,Same one,5
6152fac4-058d-44cc-8f51-7e246be1aa8f,Facebook my life,5
df5b5eba-a7ef-4ca2-a9b1-c46f0c58b6f7,facebook please chris brown,5
05f31c43-40b6-44e7-8f8b-57abe5a3225e,"2star ka skin,daming nag download pero wla manlang mag add skin at i cht aq.",2
f8e1754a-9318-47b0-8391-18cc14557233,Very good,5
6a7c763e-0a8c-42ea-996a-4f91a689000f,This app is the most greatest app I have ❤️,5
b1503fea-bf57-4451-ba0f-23f047e55b18,Acoustics 27Call 26Hi friends with V R us to be able to get the chance of winning the world cup,5
8056c9ac-de8c-4cfa-bce9-23ad4ec8c62a,ayo stupid abb,1
53a7201c-9c0e-4847-957a-e9a96c6372f6,Good 😊💯,5
220b6c3b-5f34-4d74-9a6d-074009a06cf7,Good,5
4dab474c-d899-4240-94c2-f57c03a45952,Nice app,5
6ea01aa1-62d4-40a3-ad9f-61682cd451ff,Very nice,4
eb7a6d02-570f-48c5-a43d-08ee5b57cdfd,nice apps....,5
de0459d7-50e4-4333-956f-a697fab842e5,Full of distractions and cringe contents.,1
12c4843b-39d1-4271-acba-a9fe1d3c9181,REMOVE THE AUTO FRIEND REQUEST WHEN VIEWING OTHER PEOPLE'S PROFILE! IT IS SO ANNOYING,5
c01046ed-20cf-40fb-8afd-56d5bc5935b9,I've uploaded photos to Facebook but it's not showing up as a post? It's showing up in photos though. I can't even delete them to start again,1
7c4d60b2-554f-4b4b-b72f-2d7f5bc34c72,Good,2
14193d77-9701-4ff8-a957-a9fd41043fbd,Report problems and didn't do anything other then stealing your data. Dumb company.,1
6e86d038-b634-4606-80a5-dce214c11554,Thans,5
6c1a3705-ac06-403f-85f1-8a542523703c,Nice to see,5
d0c2057b-7594-4856-b3fe-9ae8e8136813,Fi,5
2b43bcde-a694-45a9-959d-61ae4303c7ea,Hai sir,5
33634951-b107-4eac-81f4-09ec84b71ac2,Good,4
